gsm_id	sample_id	filename	data_type	url	size_mb	gse_id
GSM8392664	NIH14,_sEOAD	GSM8392664_NIH14_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392664/suppl/GSM8392664_NIH14_atac_fragments.tsv.gz	2032.7	GSE272082
GSM8392665	NIH15,_sEOAD	GSM8392665_NIH15_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392665/suppl/GSM8392665_NIH15_atac_fragments.tsv.gz	2622.2	GSE272082
GSM8392666	NIH16,_sEOAD	GSM8392666_NIH16_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392666/suppl/GSM8392666_NIH16_atac_fragments.tsv.gz	1222.4	GSE272082
GSM8392667	NIH17,_sEOAD	GSM8392667_NIH17_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392667/suppl/GSM8392667_NIH17_atac_fragments.tsv.gz	1759.2	GSE272082
GSM8392668	NIH18,_sEOAD	GSM8392668_NIH18_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392668/suppl/GSM8392668_NIH18_atac_fragments.tsv.gz	1468.7	GSE272082
GSM8392669	NIH28,_control	GSM8392669_NIH28_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392669/suppl/GSM8392669_NIH28_atac_fragments.tsv.gz	1226.4	GSE272082
GSM8392670	NIH29,_control	GSM8392670_NIH29_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392670/suppl/GSM8392670_NIH29_atac_fragments.tsv.gz	1668.8	GSE272082
GSM8392671	UT04,sEOAD	GSM8392671_UT04_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392671/suppl/GSM8392671_UT04_atac_fragments.tsv.gz	1569.7	GSE272082
GSM8392672	UT09,sEOAD	GSM8392672_UT09_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392672/suppl/GSM8392672_UT09_atac_fragments.tsv.gz	1513.5	GSE272082
GSM8392673	UT2105,sEOAD	GSM8392673_UT2105_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392673/suppl/GSM8392673_UT2105_atac_fragments.tsv.gz	1387.1	GSE272082
GSM8392674	NIH01,_control	GSM8392674_NIH01_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392674/suppl/GSM8392674_NIH01_filtered_feature_bc_matrix.h5	14.0	GSE272082
GSM8392674	NIH01,_control	GSM8392674_NIH01_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392674/suppl/GSM8392674_NIH01_raw_feature_bc_matrix.h5	54.4	GSE272082
GSM8392675	NIH02,_control	GSM8392675_NIH02_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392675/suppl/GSM8392675_NIH02_filtered_feature_bc_matrix.h5	77.3	GSE272082
GSM8392675	NIH02,_control	GSM8392675_NIH02_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392675/suppl/GSM8392675_NIH02_raw_feature_bc_matrix.h5	101.8	GSE272082
GSM8392676	NIH03,_control	GSM8392676_NIH03_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392676/suppl/GSM8392676_NIH03_filtered_feature_bc_matrix.h5	72.5	GSE272082
GSM8392676	NIH03,_control	GSM8392676_NIH03_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392676/suppl/GSM8392676_NIH03_raw_feature_bc_matrix.h5	98.7	GSE272082
GSM8392677	NIH04,_control	GSM8392677_NIH04_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392677/suppl/GSM8392677_NIH04_filtered_feature_bc_matrix.h5	23.3	GSE272082
GSM8392677	NIH04,_control	GSM8392677_NIH04_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392677/suppl/GSM8392677_NIH04_raw_feature_bc_matrix.h5	76.3	GSE272082
GSM8392678	NIH05,_control	GSM8392678_NIH05_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392678/suppl/GSM8392678_NIH05_filtered_feature_bc_matrix.h5	29.1	GSE272082
GSM8392678	NIH05,_control	GSM8392678_NIH05_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392678/suppl/GSM8392678_NIH05_raw_feature_bc_matrix.h5	56.3	GSE272082
GSM8392679	NIH06,_control	GSM8392679_NIH06_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392679/suppl/GSM8392679_NIH06_filtered_feature_bc_matrix.h5	64.9	GSE272082
GSM8392679	NIH06,_control	GSM8392679_NIH06_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392679/suppl/GSM8392679_NIH06_raw_feature_bc_matrix.h5	94.2	GSE272082
GSM8392680	NIH10,_sEOAD	GSM8392680_NIH10_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392680/suppl/GSM8392680_NIH10_filtered_feature_bc_matrix.h5	28.6	GSE272082
GSM8392680	NIH10,_sEOAD	GSM8392680_NIH10_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392680/suppl/GSM8392680_NIH10_raw_feature_bc_matrix.h5	62.7	GSE272082
GSM8392681	NIH11,_sEOAD	GSM8392681_NIH11_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392681/suppl/GSM8392681_NIH11_filtered_feature_bc_matrix.h5	43.9	GSE272082
GSM8392681	NIH11,_sEOAD	GSM8392681_NIH11_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392681/suppl/GSM8392681_NIH11_raw_feature_bc_matrix.h5	77.5	GSE272082
GSM8392682	NIH12,_sEOAD	GSM8392682_NIH12_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392682/suppl/GSM8392682_NIH12_filtered_feature_bc_matrix.h5	50.5	GSE272082
GSM8392682	NIH12,_sEOAD	GSM8392682_NIH12_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392682/suppl/GSM8392682_NIH12_raw_feature_bc_matrix.h5	78.4	GSE272082
GSM8392683	NIH13,_sEOAD	GSM8392683_NIH13_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392683/suppl/GSM8392683_NIH13_filtered_feature_bc_matrix.h5	16.9	GSE272082
GSM8392683	NIH13,_sEOAD	GSM8392683_NIH13_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392683/suppl/GSM8392683_NIH13_raw_feature_bc_matrix.h5	40.3	GSE272082
GSM8392684	NIH14,_sEOAD	GSM8392684_NIH14_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392684/suppl/GSM8392684_NIH14_filtered_feature_bc_matrix.h5	67.0	GSE272082
GSM8392684	NIH14,_sEOAD	GSM8392684_NIH14_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392684/suppl/GSM8392684_NIH14_raw_feature_bc_matrix.h5	91.4	GSE272082
GSM8392685	NIH15,_sEOAD	GSM8392685_NIH15_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392685/suppl/GSM8392685_NIH15_filtered_feature_bc_matrix.h5	36.7	GSE272082
GSM8392685	NIH15,_sEOAD	GSM8392685_NIH15_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392685/suppl/GSM8392685_NIH15_raw_feature_bc_matrix.h5	81.2	GSE272082
GSM8392686	NIH16,_sEOAD	GSM8392686_NIH16_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392686/suppl/GSM8392686_NIH16_filtered_feature_bc_matrix.h5	41.1	GSE272082
GSM8392686	NIH16,_sEOAD	GSM8392686_NIH16_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392686/suppl/GSM8392686_NIH16_raw_feature_bc_matrix.h5	86.8	GSE272082
GSM8392687	NIH17,_sEOAD	GSM8392687_NIH17_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392687/suppl/GSM8392687_NIH17_filtered_feature_bc_matrix.h5	42.6	GSE272082
GSM8392687	NIH17,_sEOAD	GSM8392687_NIH17_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392687/suppl/GSM8392687_NIH17_raw_feature_bc_matrix.h5	76.0	GSE272082
GSM8392688	NIH18,_sEOAD	GSM8392688_NIH18_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392688/suppl/GSM8392688_NIH18_filtered_feature_bc_matrix.h5	62.5	GSE272082
GSM8392688	NIH18,_sEOAD	GSM8392688_NIH18_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392688/suppl/GSM8392688_NIH18_raw_feature_bc_matrix.h5	80.5	GSE272082
GSM8392689	NIH28,_control	GSM8392689_NIH28_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392689/suppl/GSM8392689_NIH28_filtered_feature_bc_matrix.h5	7.9	GSE272082
GSM8392689	NIH28,_control	GSM8392689_NIH28_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392689/suppl/GSM8392689_NIH28_raw_feature_bc_matrix.h5	42.8	GSE272082
GSM8392690	NIH29,_control	GSM8392690_NIH29_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392690/suppl/GSM8392690_NIH29_filtered_feature_bc_matrix.h5	20.5	GSE272082
GSM8392690	NIH29,_control	GSM8392690_NIH29_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392690/suppl/GSM8392690_NIH29_raw_feature_bc_matrix.h5	55.8	GSE272082
GSM8392691	UT04,sEOAD	GSM8392691_UT04_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392691/suppl/GSM8392691_UT04_filtered_feature_bc_matrix.h5	43.3	GSE272082
GSM8392691	UT04,sEOAD	GSM8392691_UT04_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392691/suppl/GSM8392691_UT04_raw_feature_bc_matrix.h5	64.1	GSE272082
GSM8392692	UT09,sEOAD	GSM8392692_UT09_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392692/suppl/GSM8392692_UT09_filtered_feature_bc_matrix.h5	28.8	GSE272082
GSM8392692	UT09,sEOAD	GSM8392692_UT09_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392692/suppl/GSM8392692_UT09_raw_feature_bc_matrix.h5	56.3	GSE272082
GSM8392693	UT2105,sEOAD	GSM8392693_UT2105_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392693/suppl/GSM8392693_UT2105_filtered_feature_bc_matrix.h5	5.9	GSE272082
GSM8392693	UT2105,sEOAD	GSM8392693_UT2105_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8392nnn/GSM8392693/suppl/GSM8392693_UT2105_raw_feature_bc_matrix.h5	27.5	GSE272082
GSM9294031	NIH30,_control	GSM9294031_NIH30_filtered_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9294nnn/GSM9294031/suppl/GSM9294031_NIH30_filtered_feature_bc_matrix.h5	16.4	GSE272082
GSM9294031	NIH30,_control	GSM9294031_NIH30_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9294nnn/GSM9294031/suppl/GSM9294031_NIH30_raw_feature_bc_matrix.h5	34.1	GSE272082
GSM9294032	NIH30,_control	GSM9294032_NIH30_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9294nnn/GSM9294032/suppl/GSM9294032_NIH30_atac_fragments.tsv.gz	1485.0	GSE272082
