gsm_id	sample_id	filename	data_type	url	size_mb	gse_id
GSM9037758	Seq_of_PLWH008_B_CD3	GSM9037758_B008B_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037758/suppl/GSM9037758_B008B_ATAC_barcodes.tsv.gz	2.4	GSE299348
GSM9037758	Seq_of_PLWH008_B_CD3	GSM9037758_B008B_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037758/suppl/GSM9037758_B008B_ATAC_features.tsv.gz	2.6	GSE299348
GSM9037758	Seq_of_PLWH008_B_CD3	GSM9037758_B008B_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037758/suppl/GSM9037758_B008B_ATAC_matrix.mtx.gz	348.2	GSE299348
GSM9037759	Seq_of_PLWH012_A_CD3	GSM9037759_B012A_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037759/suppl/GSM9037759_B012A_ATAC_atac_fragments.tsv.gz	1936.8	GSE299348
GSM9037759	Seq_of_PLWH012_A_CD3	GSM9037759_B012A_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037759/suppl/GSM9037759_B012A_ATAC_barcodes.tsv.gz	2.4	GSE299348
GSM9037759	Seq_of_PLWH012_A_CD3	GSM9037759_B012A_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037759/suppl/GSM9037759_B012A_ATAC_features.tsv.gz	2.1	GSE299348
GSM9037759	Seq_of_PLWH012_A_CD3	GSM9037759_B012A_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037759/suppl/GSM9037759_B012A_ATAC_matrix.mtx.gz	179.1	GSE299348
GSM9037760	Seq_of_PLWH012_B_CD3	GSM9037760_B012B_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037760/suppl/GSM9037760_B012B_ATAC_atac_fragments.tsv.gz	1936.8	GSE299348
GSM9037760	Seq_of_PLWH012_B_CD3	GSM9037760_B012B_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037760/suppl/GSM9037760_B012B_ATAC_barcodes.tsv.gz	2.4	GSE299348
GSM9037760	Seq_of_PLWH012_B_CD3	GSM9037760_B012B_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037760/suppl/GSM9037760_B012B_ATAC_features.tsv.gz	2.1	GSE299348
GSM9037760	Seq_of_PLWH012_B_CD3	GSM9037760_B012B_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037760/suppl/GSM9037760_B012B_ATAC_matrix.mtx.gz	181.7	GSE299348
GSM9037761	Seq_of_PLWH015_A_CD3	GSM9037761_B015A_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037761/suppl/GSM9037761_B015A_ATAC_atac_fragments.tsv.gz	990.0	GSE299348
GSM9037761	Seq_of_PLWH015_A_CD3	GSM9037761_B015A_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037761/suppl/GSM9037761_B015A_ATAC_barcodes.tsv.gz	2.4	GSE299348
GSM9037761	Seq_of_PLWH015_A_CD3	GSM9037761_B015A_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037761/suppl/GSM9037761_B015A_ATAC_features.tsv.gz	2.3	GSE299348
GSM9037761	Seq_of_PLWH015_A_CD3	GSM9037761_B015A_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037761/suppl/GSM9037761_B015A_ATAC_matrix.mtx.gz	207.6	GSE299348
GSM9037762	Seq_of_PLWH015_B_CD3	GSM9037762_B015B_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037762/suppl/GSM9037762_B015B_ATAC_atac_fragments.tsv.gz	947.2	GSE299348
