gsm_id	sample_id	filename	data_type	url	size_mb	gse_id
GSM7898958	CD-1818-6,_Chron's_Disease,_Patient_2_(non-inflammed)	GSM7898958_CD-1818-6_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898958/suppl/GSM7898958_CD-1818-6_features.tsv.gz	0.3	GSE247692
GSM7898958	CD-1818-6,_Chron's_Disease,_Patient_2_(non-inflammed)	GSM7898958_CD-1818-6_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898958/suppl/GSM7898958_CD-1818-6_matrix.mtx.gz	17.2	GSE247692
GSM7898959	N-1425-4,_Healthy_Control,_Patient_3	GSM7898959_N-1425-4_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898959/suppl/GSM7898959_N-1425-4_barcodes.tsv.gz	0.0	GSE247692
GSM7898959	N-1425-4,_Healthy_Control,_Patient_3	GSM7898959_N-1425-4_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898959/suppl/GSM7898959_N-1425-4_features.tsv.gz	0.3	GSE247692
GSM7898959	N-1425-4,_Healthy_Control,_Patient_3	GSM7898959_N-1425-4_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898959/suppl/GSM7898959_N-1425-4_matrix.mtx.gz	28.9	GSE247692
GSM7898960	N-7420-3,_Healthy_Control,_Patient_4	GSM7898960_N-7420-3_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898960/suppl/GSM7898960_N-7420-3_barcodes.tsv.gz	0.0	GSE247692
GSM7898960	N-7420-3,_Healthy_Control,_Patient_4	GSM7898960_N-7420-3_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898960/suppl/GSM7898960_N-7420-3_features.tsv.gz	0.3	GSE247692
GSM7898960	N-7420-3,_Healthy_Control,_Patient_4	GSM7898960_N-7420-3_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898960/suppl/GSM7898960_N-7420-3_matrix.mtx.gz	33.2	GSE247692
GSM7898961	Lin-NCR-BDCA2-CD34-CD1c-CD4-CD161-DR+_cells_sorted_from_tonsil,_3_TotalSeqB_antibodies	GSM7898961_R_DC_Like_Culture_and_Primary_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898961/suppl/GSM7898961_R_DC_Like_Culture_and_Primary_barcodes.tsv.gz	0.0	GSE247692
GSM7898961	Lin-NCR-BDCA2-CD34-CD1c-CD4-CD161-DR+_cells_sorted_from_tonsil,_3_TotalSeqB_antibodies	GSM7898961_R_DC_Like_Culture_and_Primary_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898961/suppl/GSM7898961_R_DC_Like_Culture_and_Primary_features.tsv.gz	0.3	GSE247692
GSM7898961	Lin-NCR-BDCA2-CD34-CD1c-CD4-CD161-DR+_cells_sorted_from_tonsil,_3_TotalSeqB_antibodies	GSM7898961_R_DC_Like_Culture_and_Primary_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898961/suppl/GSM7898961_R_DC_Like_Culture_and_Primary_matrix.mtx.gz	173.5	GSE247692
GSM7898962	Tonsil_Multiome_1A	GSM7898962_Tonsil_Multiome_1A_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898962/suppl/GSM7898962_Tonsil_Multiome_1A_atac_fragments.tsv.gz	1771.0	GSE247692
GSM7898963	Tonsil_Multiome_1A	GSM7898963_Tonsil_Multiome_1A_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898963/suppl/GSM7898963_Tonsil_Multiome_1A_barcodes.tsv.gz	0.1	GSE247692
GSM7898963	Tonsil_Multiome_1A	GSM7898963_Tonsil_Multiome_1A_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898963/suppl/GSM7898963_Tonsil_Multiome_1A_features.tsv.gz	4.2	GSE247692
GSM7898963	Tonsil_Multiome_1A	GSM7898963_Tonsil_Multiome_1A_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898963/suppl/GSM7898963_Tonsil_Multiome_1A_matrix.mtx.gz	460.1	GSE247692
GSM7898964	Tonsil_Multiome_1B	GSM7898964_Tonsil_Multiome_1B_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898964/suppl/GSM7898964_Tonsil_Multiome_1B_atac_fragments.tsv.gz	2072.4	GSE247692
GSM7898965	Tonsil_Multiome_1B	GSM7898965_Tonsil_Multiome_1B_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898965/suppl/GSM7898965_Tonsil_Multiome_1B_barcodes.tsv.gz	0.1	GSE247692
GSM7898965	Tonsil_Multiome_1B	GSM7898965_Tonsil_Multiome_1B_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898965/suppl/GSM7898965_Tonsil_Multiome_1B_features.tsv.gz	4.2	GSE247692
GSM7898965	Tonsil_Multiome_1B	GSM7898965_Tonsil_Multiome_1B_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898965/suppl/GSM7898965_Tonsil_Multiome_1B_matrix.mtx.gz	445.2	GSE247692
GSM7898966	Tonsil_Multiome_2	GSM7898966_Tonsil_Multiome_2_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898966/suppl/GSM7898966_Tonsil_Multiome_2_barcodes.tsv.gz	0.1	GSE247692
GSM7898966	Tonsil_Multiome_2	GSM7898966_Tonsil_Multiome_2_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898966/suppl/GSM7898966_Tonsil_Multiome_2_features.tsv.gz	4.0	GSE247692
GSM7898966	Tonsil_Multiome_2	GSM7898966_Tonsil_Multiome_2_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898966/suppl/GSM7898966_Tonsil_Multiome_2_matrix.mtx.gz	402.7	GSE247692
GSM7898967	Tonsil_Multiome_2	GSM7898967_Tonsil_Multiome_2_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898967/suppl/GSM7898967_Tonsil_Multiome_2_atac_fragments.tsv.gz	1976.6	GSE247692
GSM7898968	CD34_BM_Culture,_IL7/Flt3L/SCF	GSM7898968_CD34_BM_Culture_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898968/suppl/GSM7898968_CD34_BM_Culture_barcodes.tsv.gz	0.0	GSE247692
GSM7898968	CD34_BM_Culture,_IL7/Flt3L/SCF	GSM7898968_CD34_BM_Culture_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898968/suppl/GSM7898968_CD34_BM_Culture_features.tsv.gz	0.3	GSE247692
GSM7898968	CD34_BM_Culture,_IL7/Flt3L/SCF	GSM7898968_CD34_BM_Culture_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898968/suppl/GSM7898968_CD34_BM_Culture_matrix.mtx.gz	86.7	GSE247692
GSM7898969	CD34_Blood_Culture,_GM-CSF/Flt3L/SCF	GSM7898969_CD34_Blood_Culture_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898969/suppl/GSM7898969_CD34_Blood_Culture_barcodes.tsv.gz	0.0	GSE247692
GSM7898969	CD34_Blood_Culture,_GM-CSF/Flt3L/SCF	GSM7898969_CD34_Blood_Culture_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898969/suppl/GSM7898969_CD34_Blood_Culture_features.tsv.gz	0.3	GSE247692
GSM7898969	CD34_Blood_Culture,_GM-CSF/Flt3L/SCF	GSM7898969_CD34_Blood_Culture_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7898nnn/GSM7898969/suppl/GSM7898969_CD34_Blood_Culture_matrix.mtx.gz	106.7	GSE247692
