gsm_id	sample_id	filename	data_type	url	size_mb	gse_id
GSM8549625	hc1134_ATAC	GSM8549625_hc1134_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549625/suppl/GSM8549625_hc1134_atac_fragments.tsv.gz	1322.7	GSE278576
GSM8549626	hc13414_ATAC	GSM8549626_hc13414_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549626/suppl/GSM8549626_hc13414_atac_fragments.tsv.gz	3236.9	GSE278576
GSM8549627	hc5021_ATAC	GSM8549627_hc5021_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549627/suppl/GSM8549627_hc5021_atac_fragments.tsv.gz	1502.1	GSE278576
GSM8549628	hc5087_ATAC	GSM8549628_hc5087_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549628/suppl/GSM8549628_hc5087_atac_fragments.tsv.gz	2621.5	GSE278576
GSM8549629	hc1745_ATAC	GSM8549629_hc1745_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549629/suppl/GSM8549629_hc1745_atac_fragments.tsv.gz	2523.0	GSE278576
GSM8549630	hc4781_ATAC	GSM8549630_hc4781_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549630/suppl/GSM8549630_hc4781_atac_fragments.tsv.gz	2004.3	GSE278576
GSM8549631	hc81_ATAC	GSM8549631_hc81_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549631/suppl/GSM8549631_hc81_atac_fragments.tsv.gz	3026.8	GSE278576
GSM8549632	hc5610_ATAC	GSM8549632_hc5610_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549632/suppl/GSM8549632_hc5610_atac_fragments.tsv.gz	1911.9	GSE278576
GSM8549633	hc5551_ATAC	GSM8549633_hc5551_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549633/suppl/GSM8549633_hc5551_atac_fragments.tsv.gz	3559.5	GSE278576
GSM8549634	hc6021_ATAC	GSM8549634_hc6021_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549634/suppl/GSM8549634_hc6021_atac_fragments.tsv.gz	2861.9	GSE278576
GSM8549635	hc13394_ATAC	GSM8549635_hc13394_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549635/suppl/GSM8549635_hc13394_atac_fragments.tsv.gz	3306.0	GSE278576
GSM8549636	hc73787_ATAC	GSM8549636_hc73787_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549636/suppl/GSM8549636_hc73787_atac_fragments.tsv.gz	2887.1	GSE278576
GSM8549637	hc46426_ATAC	GSM8549637_hc46426_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549637/suppl/GSM8549637_hc46426_atac_fragments.tsv.gz	2461.3	GSE278576
GSM8549638	hc1265_ATAC	GSM8549638_hc1265_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549638/suppl/GSM8549638_hc1265_atac_fragments.tsv.gz	3018.5	GSE278576
GSM8549639	hc8_ATAC	GSM8549639_hc8_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549639/suppl/GSM8549639_hc8_atac_fragments.tsv.gz	5690.5	GSE278576
GSM8549640	hc1271_ATAC	GSM8549640_hc1271_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549640/suppl/GSM8549640_hc1271_atac_fragments.tsv.gz	3107.7	GSE278576
GSM8549641	hc1153_ATAC	GSM8549641_hc1153_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549641/suppl/GSM8549641_hc1153_atac_fragments.tsv.gz	945.2	GSE278576
GSM8549642	hc1203_ATAC	GSM8549642_hc1203_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549642/suppl/GSM8549642_hc1203_atac_fragments.tsv.gz	1797.6	GSE278576
GSM8549643	hc69984_ATAC	GSM8549643_hc69984_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549643/suppl/GSM8549643_hc69984_atac_fragments.tsv.gz	917.0	GSE278576
GSM8549644	hc1216_ATAC	GSM8549644_hc1216_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549644/suppl/GSM8549644_hc1216_atac_fragments.tsv.gz	1431.5	GSE278576
GSM8549645	hc98_ATAC	GSM8549645_hc98_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549645/suppl/GSM8549645_hc98_atac_fragments.tsv.gz	3188.9	GSE278576
GSM8549646	hc12_ATAC	GSM8549646_hc12_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549646/suppl/GSM8549646_hc12_atac_fragments.tsv.gz	1569.3	GSE278576
GSM8549647	hc11_ATAC	GSM8549647_hc11_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549647/suppl/GSM8549647_hc11_atac_fragments.tsv.gz	1128.1	GSE278576
GSM8549648	hc73_ATAC	GSM8549648_hc73_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549648/suppl/GSM8549648_hc73_atac_fragments.tsv.gz	5168.1	GSE278576
GSM8549649	hc19_ATAC	GSM8549649_hc19_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549649/suppl/GSM8549649_hc19_atac_fragments.tsv.gz	1902.4	GSE278576
GSM8549650	hc26_ATAC	GSM8549650_hc26_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549650/suppl/GSM8549650_hc26_atac_fragments.tsv.gz	2043.0	GSE278576
GSM8549651	hc40_ATAC	GSM8549651_hc40_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549651/suppl/GSM8549651_hc40_atac_fragments.tsv.gz	2368.4	GSE278576
GSM8549652	hc212191_ATAC	GSM8549652_hc212191_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549652/suppl/GSM8549652_hc212191_atac_fragments.tsv.gz	1583.5	GSE278576
GSM8549653	hc35_ATAC	GSM8549653_hc35_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549653/suppl/GSM8549653_hc35_atac_fragments.tsv.gz	1931.5	GSE278576
GSM8549654	hc9_ATAC	GSM8549654_hc9_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8549nnn/GSM8549654/suppl/GSM8549654_hc9_atac_fragments.tsv.gz	1472.8	GSE278576
GSE278576	GSE278576	GSE278576_hc1134_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc1134_raw_feature_bc_matrix.h5	78.0	GSE278576
GSE278576	GSE278576	GSE278576_hc1153_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc1153_raw_feature_bc_matrix.h5	50.3	GSE278576
GSE278576	GSE278576	GSE278576_hc11_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc11_raw_feature_bc_matrix.h5	31.6	GSE278576
GSE278576	GSE278576	GSE278576_hc1203_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc1203_raw_feature_bc_matrix.h5	96.7	GSE278576
GSE278576	GSE278576	GSE278576_hc1216_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc1216_raw_feature_bc_matrix.h5	98.8	GSE278576
GSE278576	GSE278576	GSE278576_hc1265_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc1265_raw_feature_bc_matrix.h5	191.2	GSE278576
GSE278576	GSE278576	GSE278576_hc1271_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc1271_raw_feature_bc_matrix.h5	179.2	GSE278576
GSE278576	GSE278576	GSE278576_hc12_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc12_raw_feature_bc_matrix.h5	82.9	GSE278576
GSE278576	GSE278576	GSE278576_hc13344_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc13344_raw_feature_bc_matrix.h5	128.2	GSE278576
GSE278576	GSE278576	GSE278576_hc13394_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc13394_raw_feature_bc_matrix.h5	187.1	GSE278576
GSE278576	GSE278576	GSE278576_hc13414_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc13414_raw_feature_bc_matrix.h5	187.4	GSE278576
GSE278576	GSE278576	GSE278576_hc1745_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc1745_raw_feature_bc_matrix.h5	117.6	GSE278576
GSE278576	GSE278576	GSE278576_hc19_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc19_raw_feature_bc_matrix.h5	75.0	GSE278576
GSE278576	GSE278576	GSE278576_hc212191_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc212191_raw_feature_bc_matrix.h5	87.5	GSE278576
GSE278576	GSE278576	GSE278576_hc26_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc26_raw_feature_bc_matrix.h5	118.1	GSE278576
GSE278576	GSE278576	GSE278576_hc29_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc29_raw_feature_bc_matrix.h5	56.5	GSE278576
GSE278576	GSE278576	GSE278576_hc35_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc35_raw_feature_bc_matrix.h5	116.7	GSE278576
GSE278576	GSE278576	GSE278576_hc40_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc40_raw_feature_bc_matrix.h5	103.3	GSE278576
GSE278576	GSE278576	GSE278576_hc46426_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc46426_raw_feature_bc_matrix.h5	149.1	GSE278576
GSE278576	GSE278576	GSE278576_hc4781_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc4781_raw_feature_bc_matrix.h5	94.6	GSE278576
GSE278576	GSE278576	GSE278576_hc5021_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc5021_raw_feature_bc_matrix.h5	81.7	GSE278576
GSE278576	GSE278576	GSE278576_hc5087_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc5087_raw_feature_bc_matrix.h5	100.9	GSE278576
GSE278576	GSE278576	GSE278576_hc5551_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc5551_raw_feature_bc_matrix.h5	182.0	GSE278576
GSE278576	GSE278576	GSE278576_hc5579_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc5579_raw_feature_bc_matrix.h5	147.6	GSE278576
GSE278576	GSE278576	GSE278576_hc5610_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc5610_raw_feature_bc_matrix.h5	108.7	GSE278576
GSE278576	GSE278576	GSE278576_hc5614_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc5614_raw_feature_bc_matrix.h5	101.0	GSE278576
GSE278576	GSE278576	GSE278576_hc6021_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc6021_raw_feature_bc_matrix.h5	178.4	GSE278576
GSE278576	GSE278576	GSE278576_hc6052_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc6052_raw_feature_bc_matrix.h5	62.3	GSE278576
GSE278576	GSE278576	GSE278576_hc69984_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc69984_raw_feature_bc_matrix.h5	59.4	GSE278576
GSE278576	GSE278576	GSE278576_hc73787_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc73787_raw_feature_bc_matrix.h5	135.3	GSE278576
GSE278576	GSE278576	GSE278576_hc73_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc73_raw_feature_bc_matrix.h5	217.0	GSE278576
GSE278576	GSE278576	GSE278576_hc76_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc76_raw_feature_bc_matrix.h5	70.3	GSE278576
GSE278576	GSE278576	GSE278576_hc77_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc77_raw_feature_bc_matrix.h5	49.1	GSE278576
GSE278576	GSE278576	GSE278576_hc78_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc78_raw_feature_bc_matrix.h5	86.0	GSE278576
GSE278576	GSE278576	GSE278576_hc81_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc81_raw_feature_bc_matrix.h5	102.6	GSE278576
GSE278576	GSE278576	GSE278576_hc8_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc8_raw_feature_bc_matrix.h5	180.4	GSE278576
GSE278576	GSE278576	GSE278576_hc935_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc935_raw_feature_bc_matrix.h5	147.4	GSE278576
GSE278576	GSE278576	GSE278576_hc937_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc937_raw_feature_bc_matrix.h5	131.6	GSE278576
GSE278576	GSE278576	GSE278576_hc98_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc98_raw_feature_bc_matrix.h5	178.1	GSE278576
GSE278576	GSE278576	GSE278576_hc9_raw_feature_bc_matrix.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hc9_raw_feature_bc_matrix.h5	83.2	GSE278576
GSE278576	GSE278576	GSE278576_hippocampus_RNA_seurat_object_filtered_cells.h5	rna_h5	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE278nnn/GSE278576/suppl/GSE278576_hippocampus_RNA_seurat_object_filtered_cells.h5	3156.7	GSE278576
